,0
1349,216.4141268127995
1350,216.64409425224366
1351,217.46875109560622
1352,218.06265980803005
1353,218.70282847456892
1354,219.22709896398905
1355,221.37708281089988
1356,226.11737188869031
1357,231.49516928627705
1358,239.26601893501717
1359,247.60636223056594
1360,255.86104529849698
1361,263.0123425317791
1362,269.2544548359328
1363,274.18240696847226
1364,278.3106510725031
1365,305.93627582361523
1366,311.0333900030035
1367,314.96321894044456
1368,319.23022271519454
1369,323.35023751455117
1370,327.06523613127416
1371,330.81442946301985
1372,334.75087655417235
1373,338.9203298000806
1374,343.61123091923287
1375,346.9653045449033
1376,349.43212557079255
1377,353.70968060654496
1378,358.9544018142644
1379,363.87706381099326
1380,357.1238110829654
1381,341.25055330839007
1382,347.3364798729729
1383,328.97091435700736
1384,330.0379317363919
1385,331.2594019950713
1386,330.0154226578507
1387,326.5334833645761
1388,323.23085834969015
1389,319.5074803575235
1390,305.0992579974675
1391,281.3508211713796
1392,280.8200420369058
1393,279.8988771499062
1394,279.29145294615284
1395,278.2370426414515
1396,278.05363493879173
1397,277.93619895099727
1398,277.88194519575103
1399,277.21504876086004
1400,274.35885498502466
1401,270.0220473349634
1402,264.9430295516207
1403,258.8091032843067
1404,251.4971023346409
1405,243.90089636223442
1406,235.91677186540917
1407,227.60343165409762
1408,218.48196693900405
1409,209.8338420145276
1410,200.0695744863109
1411,191.83736672623516
1412,183.33213504177314
1413,173.485683189953
1414,163.95231795595453
1415,154.6559735706595
1416,144.5629960933911
1417,134.27299330254343
1418,123.07034580386855
1419,112.0724924870965
1420,101.24631007229357
1421,90.5636810855666
1422,79.55427814571159
1423,90.86570669871259
1424,96.9314685190364
1425,97.53088839254308
1426,112.32269808323686
1427,103.76884396286354
1428,76.52095285462805
1429,39.60858746100317
1430,35.141642422145864
1431,11.088086345289192
1432,9.849496905236919
1433,7.628174701702108
1434,5.239563074081971
1435,2.5346377148078707
1436,0.9203938989969966
1437,-0.5575136575146469
1438,-2.1139412404313322
1439,-3.786507534387285
1440,-5.617585432573325
1441,-7.144904969911634
1442,-8.277476640337579
1443,-9.933624970080336
1444,-11.565694606997237
1445,-11.621000173646376
1446,-11.149682156957354
1447,-10.77562225103063
1448,-10.709712148944185
1449,-10.572919694099868
1450,10.809640033661003
1451,50.72697078117483
1452,85.69340811371748
1453,117.56604369616673
1454,146.52434469109832
1455,173.2506509159815
1456,196.31710851795742
1457,213.5872006591973
1458,225.3150318786061
1459,232.05682695650083
1460,234.38569069882425
1461,234.2688092165016
1462,231.40051282061876
1463,225.6975304094308
1464,216.11722547349527
1465,202.8893633475237
1466,185.44012089087457
1467,165.11282626039946
1468,141.75578283207165
1469,114.36666682445602
1470,84.0837473068089
1471,51.235451917409755
1472,15.859264994485295
1473,-21.862621976711555
1474,-60.81082869782709
1475,-101.9025648893701
1476,-144.93281018611827
1477,-189.63769825697176
1478,-237.93942390202514
1479,-288.4476660667664
1480,-341.10780593284755
1481,-363.59230785733445
1482,-388.44688391143575
1483,-447.62699249111375
1484,-508.09392334874434
1485,-569.9982442568847
1486,-633.4163093285811
1487,-697.3964710765513
1488,-761.9760537026618
1489,-828.3562013672092
1490,-895.7788861450761
1491,-931.8203907356599
1492,-978.5865387737709
1493,-1046.782640205141
1494,-1116.1563032696286
1495,-1185.8323079884963
1496,-1257.218952528201
1497,-1329.558247664413
1498,-1400.9151077969934
1499,-1473.4823896701696
1500,-1545.6687076227931
1501,-1616.7983413849176
1502,-1688.1292375903033
1503,-1758.7897124799372
1504,-1830.0247193227456
1505,-1920.6487650473914
1506,-1998.7479048545943
1507,-2065.318734171474
1508,-2129.7614166117914
1509,-2192.210511572604
1510,-2253.967556490616
1511,-2314.344331101657
1512,-2373.0285671004685
1513,-2453.1420139238935
1514,-2509.2566296028026
1515,-2562.7854803210303
1516,-2613.8298403484478
1517,-2663.556415537849
1518,-2711.5130455973917
1519,-2756.8103607024727
1520,-2801.1103962585175
1521,-2844.5807108256513
1522,-2886.912598893986
1523,-2927.3479288326794
1524,-2976.144736190767
1525,-3032.106678055765
1526,-3064.077960338306
1527,-3118.110387688739
1528,-3148.520800825459
1529,-3152.942858430231
1530,-3162.879290326915
1531,-3180.3896062806625
1532,-3171.4470366462174
1533,-3179.610114922455
1534,-3184.7128050790457
1535,-3187.6019220748144
1536,-3186.533472723196
1537,-3184.3103081630297
1538,-3180.3065230970515
1539,-3172.1827581962307
1540,-3160.6541240454685
1541,-3145.695936187283
1542,-3127.1535949432136
1543,-3105.7287268950204
1544,-3080.724079212234
1545,-3051.9882653776226
1546,-3019.899842098494
1547,-3005.1651486425517
1548,-2962.63610433217
1549,-2916.0990986822762
1550,-2931.6251605765447
1551,-2959.8205340217255
1552,-3002.4655011034474
1553,-3038.2732269471176
1554,-3068.3121028571795
1555,-3092.0453726996147
1556,-3109.7718527928187
1557,-3122.226047058987
1558,-3129.5535479509567
1559,-3129.946693575946
1560,-3124.330775463742
1561,-3113.254550263855
1562,-3098.533295734152
1563,-3079.428364467507
1564,-3055.9771560343775
1565,-3027.2213330822715
1566,-2994.582302904693
1567,-2956.8421992822487
1568,-2914.5738053482305
1569,-2868.31287612672
1570,-2817.5141562900494
1571,-2762.4048144094304
1572,-2703.7631444609933
1573,-2642.35976954095
1574,-2578.3808750392436
1575,-2513.1760324659144
1576,-2444.8955515632374
1577,-2374.1030244121716
1578,-2301.2574596893955
1579,-2225.540840872054
1580,-2147.208116856717
1581,-2062.6224315322543
1582,-1995.4641116274297
1583,-1913.6769695066328
1584,-1827.9873840649163
1585,-1748.1350126875902
1586,-1666.6915792745128
1587,-1583.6196386261602
1588,-1499.6983575729123
1589,-1414.2911379033267
1590,-1326.8090487073296
1591,-1238.157926280515
1592,-1171.145236569597
1593,-1083.3008274120532
1594,-995.3464362207717
1595,-905.5325663926845
1596,-815.2851133739214
1597,-723.936377639535
1598,-631.5388172425123
1599,-540.2107157072612
1600,-448.180407165091
1601,-357.1841277839127
1602,-253.16927700898714
1603,-163.8197920056031
1604,-75.3069430199282
1605,14.074086500412989
1606,125.58911512985874
1607,227.67830347771024
1608,319.01721654055933
1609,408.1890989963538
1610,495.7573523770908
1611,582.3645537048203
1612,667.4850210250968
1613,750.2080029244605
1614,855.2190397960894
1615,938.6510094244663
1616,1018.9985788768383
1617,1096.162244149924
1618,1170.5769327123467
1619,1241.925104781388
1620,1310.226489258947
1621,1368.8411613348794
1622,1418.6213194191062
1623,1473.2806398096345
1624,1531.8019476584668
1625,1598.7720331894757
1626,1675.0649192233166
1627,1727.8741067551427
1628,1778.7100366213815
1629,1825.9706685166568
1630,1868.8672208379653
1631,1907.3956602307417
1632,1941.9418765366727
1633,1972.5311355216836
1634,1998.064682856685
1635,2018.3960304834973
1636,2034.3242899667898
1637,2044.8944146398917
1638,2051.088973029606
1639,2059.8492916085315
1640,2068.483523941687
1641,2041.761113983214
1642,2024.038439280189
1643,2000.8702408672489
1644,1972.9902436716627
1645,1940.3374868609262
1646,1902.4348706053788
1647,1858.2019421480018
1648,1830.9602779251175
1649,1776.601336403114
1650,1708.039041006246
1651,1699.0051854710387
1652,1696.8030609173813
1653,1700.8697624319716
1654,1710.636974881754
1655,1720.8159095112508
1656,1731.1219690255878
1657,1741.614478941841
1658,1752.147730786982
1659,1762.7610980127083
1660,1772.7717108496186
1661,1782.9338750114134
1662,1792.9983432818544
1663,1803.271723495503
1664,1813.6094982389131
1665,1823.5300273672453
1666,1832.3691780668084
1667,1841.3987391708663
1668,1849.799080555886
1669,1843.161408621734
1670,1852.4108917428875
1671,1861.2283507614115
1672,1869.5428890795647
1673,1863.0349964704753
1674,1870.9665884222427
1675,1879.6022105079523
1676,1888.8160413408116
1677,1897.2715937550806
1678,1904.608174023534
1679,1911.1613806646947
1680,1918.3439501308765
1681,1925.0183931628421
1682,1926.3636927347122
1683,1921.9518207833355
1684,1910.88928048215
1685,1912.7548913355406
1686,1927.5642874158918
1687,1933.877168309641
1688,1932.4188853429498
1689,1931.502408055149
1690,1930.6365679405183
1691,1928.6639915409262
1692,1926.3922275598638
1693,1923.5577630490054
1694,1921.5040300175272
1695,1920.1600002199225
1696,1918.810675503844
1697,1917.4318090995691
1698,1916.5783007939542
1699,1915.6472628146928
1700,1913.9121261209202
1701,1911.1530788885343
1702,1909.282776518528
1703,1892.3025512844915
1704,1888.127155841223
1705,1883.225270316741
1706,1877.9127412365606
1707,1872.7064126069988
1708,1867.968882226054
1709,1863.996357527983
1710,1859.8929680509584
1711,1869.581291553331
1712,1862.8444904891476
1713,1855.7455265954584
1714,1848.1759435952424
1715,1840.289665476058
1716,1832.1599132103158
1717,1823.9013716634383
1718,1816.2098915582385
1719,1804.9267087673968
1720,1790.3973016317368
1721,1772.8776821798688
1722,1760.4577532774142
1723,1771.2466481035656
1724,1776.185451993537
1725,1774.6759659100087
1726,1772.9782598709921
1727,1771.7494482426691
1728,1771.2093337066322
1729,1770.8126477233093
1730,1770.2361969926642
1731,1769.8865942472237
1732,1769.4272866380643
1733,1769.2440263868834
1734,1768.4462697083338
1735,1767.827226669664
1736,1767.3229100805058
1737,1766.9551364777567
1738,1767.1660243130439
1739,1767.3743398950294
1740,1760.575719876935
1741,1745.586174710209
1742,1760.5486082111693
1743,1762.475989641188
1744,1764.5746589094167
1745,1766.8847221581284
1746,1768.2241958808827
1747,1768.8525138234575
1748,1768.6001096342143
1749,1767.9005725446823
1750,1767.3876828383013
1751,1774.6801461229145
1752,1791.1056379794945
1753,1803.3975359633178
1754,1810.1712452829522
1755,1797.6664249508708
1756,1800.6129402076583
1757,1803.7492831328225
1758,1806.644994921862
1759,1809.917364499568
1760,1813.7996956058485
1761,1818.412826743121
1762,1822.0620492368882
1763,1825.5395269777061
1764,1828.151340799315
1765,1816.4317944990253
1766,1820.5734766120747
1767,1824.3859892930059
1768,1828.4716680790907
1769,1832.1215478952536
1770,1851.1702529821623
1771,1855.4980319558244
1772,1859.2133013907003
1773,1862.3496012135927
1774,1880.8097376656533
1775,1885.9234567456351
1776,1891.1264759144808
1777,1895.4485027855792
1778,1899.9710623455835
1779,1905.1147836102705
1780,1910.9116340030664
1781,1915.2559164904962
1782,1918.7112767736342
1783,1921.8409737797738
1784,1924.469994876069
1785,1927.6126948318333
1786,1922.9926175609226
1787,1909.8665515378655
1788,1902.435303218032
1789,1901.1509309495104
1790,1899.0924830526521
1791,1897.0471967583535
1792,1895.8092098364864
1793,1894.8167810495052
1794,1893.9194305931326
1795,1892.9253479803078
1796,1891.758725356675
1797,1875.8088130105696
1798,1867.313626370951
1799,1865.7191928499408
1800,1849.706176943939
1801,1849.3111731167264
1802,1863.9360989893394
1803,1862.4207924216803
1804,1860.2818890992953
1805,1859.1758409581769
1806,1858.069013511946
1807,1857.0304521007072
1808,1855.5241727325465
1809,1853.717950858661
1810,1850.697656253768
1811,1847.1842845218084
1812,1828.1048273493745
1813,1823.2222319210166
1814,1818.186368261415
1815,1813.592738591258
1816,1809.4030830435984
1817,1805.0852271611295
1818,1800.9496723009347
1819,1796.0420127558075
1820,1795.345493522304
1821,1799.1506570100037
1822,1807.8014676024918
1823,1820.8768415457278
1824,1820.7347145611927
1825,1821.004671075382
1826,1822.1575746755814
1827,1823.0715862603724
1828,1822.634355490847
1829,1821.0813912535277
1830,1819.6051592135607
1831,1818.1772758492184
1832,1816.303346026204
1833,1814.5757287926301
1834,1812.5510408640225
1835,1796.0616445533356
1836,1794.9962250735302
1837,1793.721334207715
1838,1792.3768528523037
1839,1790.3509136485563
1840,1788.030346846811
1841,1785.1626043210028
1842,1782.1338972430726
1843,1778.7180892491158
1844,1774.7229472717424
1845,1770.2269582667873
1846,1778.4733432117382
1847,1771.4342242968519
1848,1764.8484654602862
1849,1758.972098264704
1850,1781.5068475697447
1851,1800.3087341256887
1852,1816.8556443079217
1853,1830.2259404627
1854,1840.5168297214088
1855,1849.360801155207
1856,1871.3657019262312
1857,1875.598941384745
1858,1877.232474023402
1859,1876.7522696332978
1860,1873.9723898997127
1861,1868.2531807703292
1862,1860.155737256684
1863,1850.0776463408404
1864,1837.2969562790101
1865,1821.6332196495682
1866,1819.451242494053
1867,1800.9252812441819
1868,1780.8602853595585
1869,1758.7709003378352
1870,1721.2993674227398
1871,1690.4712806307625
1872,1665.484821364804
1873,1639.0813718463914
1874,1611.322183875319
1875,1589.087175988461
1876,1571.680098846593
1877,1537.016885252883
1878,1501.0690397529736
1879,1463.4466517783721
1880,1424.7716010875602
1881,1384.1592848509322
1882,1342.5671359587634
1883,1300.1748734135363
1884,1257.055026347858
1885,1213.7276802411448
1886,1169.6238727741247
1887,1124.4916204184642
1888,1078.7996525390142
1889,1032.8238265068292
1890,986.886103368083
1891,940.8591789063213
1892,894.5446892267283
1893,847.7782345771577
1894,800.7413185595802
1895,753.3568551869439
1896,705.1263454353368
1897,656.5171699190834
1898,623.0184678400508
1899,583.8506539466073
1900,537.8602971392748
1901,507.4281319755973
1902,448.47495042717605
1903,389.5006491014775
1904,344.02753400178705
1905,298.2983521548064
1906,251.65729118601516
1907,206.24072110619215
1908,161.0784666812679
1909,116.71223577713613
1910,72.5400046380751
1911,28.691241626608676
1912,-14.050950719608249
1913,-55.58973485939863
1914,-95.80392161796786
1915,-134.8591756361266
1916,-173.95848985395128
1917,-212.07218193329663
1918,-249.2813311669571
1919,-285.14501303831304
1920,-319.65451255222894
1921,-353.3106427899665
1922,-386.0502375572692
1923,-431.837037305318
1924,-447.173625972098
1925,-476.594004849467
1926,-504.64654195700274
1927,-531.9348314550067
1928,-557.6918018575384
1929,-581.055562993694
1930,-601.8020840534255
1931,-620.7399952978775
1932,-637.6588725613142
1933,-652.387365780511
1934,-665.5604794597015
1935,-676.4364789477539
1936,-669.20888624064
1937,-673.6723044150492
1938,-675.5595527097785
1939,-675.720315053819
1940,-673.9029312910666
1941,-669.4291732521174
1942,-669.8021861740632
1943,-674.2637025492282
1944,-660.886268878267
1945,-644.625527870968
1946,-626.030121568625
1947,-619.5114262484411
1948,-596.833036687079
1949,-571.913309187744
1950,-544.9854675564742
1951,-547.8835672209514
1952,-551.1949863177214
1953,-554.9698420915771
1954,-558.4494988146615
1955,-561.6351529616805
1956,-565.1069265356184
1957,-569.0103938002247
1958,-571.9283486460874
1959,-575.7644203856712
1960,-580.0852961848319
1961,-584.8603171589415
1962,-589.6014021860684
1963,-595.1289720364904
1964,-586.5415741214156
1965,-592.9807550721578
1966,-598.5762447094197
1967,-604.1515159788199
1968,-609.69438529613
1969,-615.1927338240932
1970,-620.7477049181712
1971,-610.9200989554171
1972,-606.5546450327846
1973,-608.6557428361052
1974,-610.5934133780094
1975,-612.2523878920048
1976,-621.517954435714
1977,-639.1359402947478
1978,-642.9049314652508
1979,-645.9335994618507
1980,-648.614790052418
1981,-651.5304041877893
1982,-653.9914890415439
1983,-649.1820728007384
1984,-637.9241700153402
1985,-642.5853122539575
1986,-647.0011870680382
1987,-651.7376861016792
1988,-643.014353470756
1989,-649.2221164788774
1990,-655.4898192562723
1991,-661.8438594220786
1992,-668.0554268816395
1993,-674.2879787177435
1994,-680.5661531273894
1995,-687.1074073314295
1996,-693.7947732922495
1997,-700.3232657930122
1998,-707.2245854790292
1999,-713.9717932715917
2000,-721.2769091868611
2001,-728.5674563346097
2002,-736.7102256386557
2003,-715.1464953722505
2004,-722.8946075518958
2005,-730.1071591148323
2006,-736.8190065993971
2007,-743.0575491994246
2008,-749.3935543023987
2009,-755.2613162428939
2010,-761.0990869044871
2011,-766.9253597169939
2012,-772.1062194982577
2013,-770.5798324580595
2014,-763.0646231085483
2015,-770.9419874730355
2016,-778.8988534371086
2017,-785.7415351978458
2018,-792.6741442527888
2019,-799.0678472419426
2020,-805.6204781643809
2021,-811.3390595590754
2022,-816.2927471300113
2023,-821.4611249040231
2024,-811.2424938551563
2025,-829.7778298469096
2026,-834.4480094226324
2027,-839.2532594808772
2028,-844.2023630157519
2029,-848.8917016096755
2030,-853.0857478623378
2031,-857.2516962499277
2032,-861.3500330731823
2033,-865.682217326218
2034,-870.2268505146684
2035,-874.4751126274917
2036,-878.8352192398372
2037,-883.0713502085266
2038,-887.2747539811508
2039,-879.4088033659444
2040,-879.5711617098768
2041,-886.988450873404
2042,-894.4884440233113
2043,-894.1056420185029
2044,-885.0497112051404
2045,-890.0579128331162
2046,-895.5054702954147
2047,-900.9736648686841
2048,-906.7596131065844
2049,-912.1572963353558
2050,-917.3659169978315
2051,-922.4050558880319
2052,-926.3332675785765
2053,-930.6391740753859
2054,-934.427683108282
2055,-937.9834348281388
2056,-942.8962685794146
2057,-948.4148691909511
2058,-954.4758373970208
2059,-960.3797191645147
2060,-965.3322692844146
2061,-970.3722627829311
2062,-974.6636642163143
2063,-978.3451758442062
2064,-981.7313338280197
2065,-1000.0809804766537
2066,-1004.467529950022
2067,-1008.7733674792797
2068,-1012.7481067698609
2069,-1016.738242675631
2070,-1020.6921557628017
2071,-1023.7698640534128
2072,-1026.1490612653863
2073,-1028.291946947789
2074,-1030.3307751959132
2075,-1031.894220310098
2076,-1033.2620408852392
2077,-1034.7637188748947
2078,-1036.1812287784696
2079,-1037.3360028944944
2080,-1038.2720087475643
2081,-1038.9374273400108
2082,-1039.3487454306376
2083,-1039.5364825411207
2084,-1047.295493596811
2085,-1062.9796189532124
2086,-1064.1303531297294
2087,-1065.6382439953604
2088,-1066.593655810444
2089,-1081.5078132699907
2090,-1082.6139949351139
2091,-1083.4344712553604
2092,-1083.9334632632156
2093,-1084.2777699816313
2094,-1083.9460121299323
2095,-1082.888235779474
2096,-1081.5603933474752
2097,-1079.6490458400444
2098,-1077.5933349508512
2099,-1075.0956249584635
2100,-1057.9408693396665
2101,-1048.723213177045
2102,-1046.8496791512596
2103,-1044.167977723364
2104,-1056.7506089990493
2105,-1055.1362601777025
2106,-1053.273679309974
2107,-1051.2157320700396
2108,-1048.8446523226212
2109,-1046.5150916843097
2110,-1044.0910577046373
2111,-1041.5641872999304
2112,-1038.9316577886495
2113,-1035.9354234043808
2114,-1039.9619314769939
2115,-1052.0461480832926
2116,-1050.1678335723855
2117,-1048.2484978796408
2118,-1046.151655365289
2119,-1043.8770922101442
2120,-1041.4902018320263
2121,-1038.6386100865595
2122,-1036.211475943799
2123,-1034.2007057615278
2124,-1031.7031590186537
2125,-1029.739826389131
2126,-1027.6780240593248
2127,-1025.6541036525532
2128,-1022.8258820984948
2129,-1019.7526523317806
2130,-1016.490697492315
2131,-1014.0921353785213
2132,-1012.5549837593591
2133,-1011.2116697201111
2134,-1009.8422275008844
2135,-1007.9661916796503
2136,-1006.2287652361528
2137,-1004.7357794297802
2138,-1003.3951131639694
2139,-1002.7975106120041
2140,-1016.3911826565422
2141,-1010.3300269880181
2142,-1012.6222986510662
2143,-1015.1995759415363
2144,-1018.056155547884
2145,-1020.6778614011823
2146,-1023.0600285523169
2147,-1025.259004819833
2148,-1027.3187592504403
2149,-1029.3391255780573
2150,-1031.505718059197
2151,-1034.6668690995405
2152,-1037.9753348176423
2153,-1040.9285277496047
2154,-1043.9371910895516
2155,-1048.0185018560267
2156,-1052.7663926137614
2157,-1056.2729678541402
2158,-1059.1859501376875
2159,-1061.765672570587
2160,-1064.7776313042768
2161,-1068.1843759674205
2162,-1070.818925361302
2163,-1074.0161857185728
2164,-1076.8071147168434
2165,-1079.443994235052
2166,-1082.184998029712
2167,-1085.8053219564035
2168,-1089.61168075801
2169,-1093.674486599265
2170,-1096.914770518043
2171,-1099.7114155592124
2172,-1086.6970299004442
2173,-1090.0927474356824
2174,-1095.1542151073181
2175,-1099.2950044726738
2176,-1103.7876870901885
2177,-1108.8228734028003
2178,-1113.5264718895403
2179,-1118.109046289775
2180,-1122.6299690983535
2181,-1141.2138136178025
2182,-1143.9758441497122
2183,-1146.649376538924
2184,-1163.0856644998078
2185,-1178.0151456522922
2186,-1191.8694765971418
2187,-1190.1411997388634
2188,-1187.7203895183957
2189,-1184.9055558855032
2190,-1181.9778070271736
2191,-1178.6861549041353
2192,-1174.7684589267192
2193,-1170.125073802589
2194,-1164.6333794777877
2195,-1159.340966746597
2196,-1154.3561737657685
2197,-1149.4188779109058
2198,-1144.273683395513
2199,-1138.7139090427393
2200,-1133.044618052398
2201,-1143.4946585690877
2202,-1147.3685814578696
2203,-1144.0057594112861
2204,-1141.4370199816367
2205,-1138.7325979212942
2206,-1136.3281607696322
2207,-1134.2651635876864
2208,-1132.4247389908894
2209,-1130.1349363735367
2210,-1127.5043157874893
2211,-1124.6488398997371
2212,-1121.6940097616293
2213,-1118.6347942081813
2214,-1115.0130178626077
2215,-1111.25470218886
2216,-1107.7179415919377
2217,-1104.0548820266529
2218,-1100.5966582478925
2219,-1096.7439434898608
2220,-1092.8405575028728
2221,-1088.4861246659207
2222,-1084.5820272770477
2223,-1080.214449694647
2224,-1076.0348784414305
2225,-1072.091953018802
2226,-1067.253970194967
2227,-1061.9922895307454
2228,-1057.2231450913919
2229,-1053.149750674238
2230,-1049.7889232621064
2231,-1046.514294432272
2232,-1043.1743704982955
2233,-1039.6447109486664
2234,-1035.814373765022
2235,-1031.4674922232134
2236,-1027.07908283188
2237,-1022.999271122143
2238,-1018.895231530472
2239,-1015.1959146102449
2240,-1011.2920530672902
2241,-1007.1724024063393
2242,-1017.8090138515917
2243,-1014.1101897713256
2244,-1010.5908693928568
2245,-1006.8990508578562
2246,-1003.4755383915401
2247,-1000.1881141622689
2248,-997.078793998854
2249,-994.2007229047261
2250,-991.6633754889901
2251,-1003.0616691996937
2252,-1005.2970387417473
2253,-1000.0271144251152
2254,-996.5549317580569
2255,-992.9205325220788
2256,-989.0957620669074
2257,-985.4074899244298
2258,-982.4197743992407
2259,-994.0895458222992
2260,-997.0378465037479
2261,-992.2137718824828
2262,-973.8273954347819
2263,-971.6326610613413
2264,-969.5395328636339
2265,-968.4964145630217
2266,-967.704432232715
2267,-967.4822783641528
2268,-966.9706798415688
2269,-966.6282886472732
2270,-966.4258287985721
2271,-966.6491421242844
2272,-967.4954088347694
2273,-986.1429898948652
2274,-991.487424178731
2275,-995.816564307456
2276,-1001.2320248243012
2277,-1006.7632291211619
2278,-1012.0884719638624
2279,-1016.6700775169597
2280,-1022.0657684503499
2281,-1027.5124064474717
2282,-1017.6460807842436
2283,-1022.7404980399399
2284,-1028.6637285048353
2285,-1019.8882253642037
2286,-1008.9118858001847
2287,-996.9806140221739
2288,-999.2601293688666
2289,-1001.78844951725
2290,-1004.003068499498
2291,-1006.2104211200078
2292,-1008.8009028941699
2293,-1010.328857014237
2294,-1012.625586695199
2295,-1015.2372857535512
2296,-1017.7067390753174
2297,-1020.9530549653731
2298,-1024.8705416214946
2299,-1029.789330455437
2300,-1035.0099208098898
2301,-1040.920702048903
2302,-1047.0103487249366
2303,-1053.300640129964
2304,-1060.6558081462504
2305,-1066.759903769686
2306,-1066.3228367736035
2307,-1059.9580842639186
2308,-1061.3223093178005
2309,-1069.6563666533598
2310,-1078.439397940685
2311,-1086.9045117321605
2312,-1095.0507857504133
2313,-1102.7428130159647
2314,-1110.7646328447777
2315,-1119.3326317945823
2316,-1126.6940260766523
2317,-1133.2215288837294
2318,-1140.5403252246654
2319,-1146.592460111552
2320,-1152.3156949544523
2321,-1157.9133058637674
2322,-1163.7423788191834
2323,-1169.2164014542057
2324,-1168.638049207365
2325,-1162.2430692200232
2326,-1171.281871736662
2327,-1180.4178598964183
2328,-1189.6530453241237
2329,-1198.0577807034708
2330,-1206.2826156524889
2331,-1213.8093291203718
2332,-1221.236985436722
2333,-1228.495462549158
2334,-1235.5407202513657
2335,-1242.622654643064
2336,-1249.9367992647194
2337,-1258.4500848941902
2338,-1266.100348730469
2339,-1273.003901283866
2340,-1279.484589409802
2341,-1286.733113692736
2342,-1294.8146187840357
2343,-1303.1731629047815
2344,-1312.1320450378894
2345,-1320.3331764369207
2346,-1327.7470432883506
2347,-1320.6544710432138
2348,-1328.2608498971185
2349,-1335.599803443596
2350,-1343.639659205571
2351,-1366.050534854984
2352,-1356.830770063412
2353,-1354.2969818924487
2354,-1359.871011889534
2355,-1365.0091984137352
2356,-1369.9025674162344
2357,-1374.38528610363
2358,-1377.5523613964338
2359,-1380.44060636988
2360,-1367.7000042021314
2361,-1360.9611477827193
2362,-1361.0911255677063
2363,-1376.0865347102479
2364,-1376.6707248162681
2365,-1378.7049397510505
2366,-1380.5824466421004
2367,-1383.1064160547758
2368,-1385.089825810216
2369,-1386.337529240959
2370,-1386.1241884020167
2371,-1387.088897681713
2372,-1386.6870866837814
2373,-1388.3438535065984
2374,-1391.130854262196
2375,-1393.975136645592
2376,-1396.2427908354548
2377,-1399.0454788295922
2378,-1401.6407518287003
2379,-1403.860560958116
2380,-1392.93513508873
2381,-1397.1176687489542
2382,-1401.177624811159
2383,-1405.3155166615545
2384,-1408.3328534215211
2385,-1410.0075273692494
2386,-1410.6658787743033
2387,-1411.4341298351221
2388,-1411.0660532624074
2389,-1409.4456379480139
2390,-1393.8854825688281
2391,-1386.3812263886482
2392,-1385.9581519300868
2393,-1385.0961733814802
2394,-1385.5940666810432
2395,-1385.2551892403656
2396,-1384.632556068698
2397,-1383.802839123598
2398,-1381.6206567656013
2399,-1378.2710171528201
2400,-1373.7664341042641
2401,-1368.4298248754833
2402,-1362.0258143157953
2403,-1354.89423716319
2404,-1347.610319219225
2405,-1339.7028649238575
2406,-1331.450510720084
2407,-1329.6832705561087
2408,-1335.335708327383
2409,-1334.5498126368695
2410,-1327.230734547052
2411,-1319.1139720018732
2412,-1310.541064957783
2413,-1302.267253745937
2414,-1293.6393772357515
2415,-1284.2771166455873
2416,-1279.2889816004206
2417,-1279.8126304199932
2418,-1284.5373683456376
2419,-1272.6978757554818
2420,-1262.4033984560913
2421,-1251.989243519006
2422,-1241.2823582648568
2423,-1230.159887461461
2424,-1218.658586091269
2425,-1214.6536458251867
2426,-1219.2511314662288
2427,-1209.436762224865
2428,-1199.4472476841156
2429,-1189.3688983403854
2430,-1180.8911006146488
2431,-1173.2196611500478
2432,-1166.3526923109584
2433,-1159.6559254272265
2434,-1153.5800099260362
2435,-1147.085188021448
2436,-1140.358135871351
2437,-1133.6322609153497
2438,-1126.1413197958848
2439,-1119.697234949945
2440,-1114.2714406051605
2441,-1109.4596588151785
2442,-1104.1283341483875
2443,-1097.8056660982604
2444,-1090.8593965221905
2445,-1083.1581684481387
2446,-1075.4244310989175
2447,-1068.0119577904313
2448,-1075.8310541029807
2449,-1056.7032307188513
2450,-1053.7763555001607
2451,-1050.139899774323
2452,-1030.5064865664758
2453,-1026.0005430807016
2454,-1021.9980911480205
2455,-1017.7208883120886
2456,-1013.0386363621025
2457,-1008.5084096332988
2458,-1004.1032283839983
2459,-1000.8806080630395
2460,-997.7455332560984
2461,-994.6947375966375
2462,-991.9989150174354
2463,-989.6273046326755
2464,-987.6175357680504
2465,-986.3782652295315
2466,-983.7526234367409
2467,-982.5153852541769
2468,-981.4389226358646
2469,-980.5180086174526
2470,-979.7474162344838
2471,-979.1219185225011
2472,-978.6362885170474
2473,-978.2852992536652
2474,-978.063723767898
2475,-977.9663350952878
2476,-977.987906271378
2477,-978.1232103317116
2478,-978.3670203118309
2479,-978.7141092472789
2480,-979.1592501735986
2481,-979.6972161263327
2482,-980.3227801410242
2483,-981.0307152532157
2484,-981.8157944984504
2485,-982.6727909122707
2486,-983.5964775302198
2487,-984.5816273878402
2488,-985.6230135206749
2489,-986.7154089642669
2490,-987.8535867541589
2491,-989.0323199258937
2492,-990.2463815150141
2493,-991.4905445570632
2494,-992.7595820875833
2495,-994.0482671421178
2496,-995.3513727562093
2497,-996.6636719654007
2498,-997.9799378052347
2499,-999.2949433112543
2500,-1000.6034615190024
2501,-1001.9002654640212
2502,-1003.1801281818546
2503,-1004.4378227080446
2504,-1005.6681220781345
2505,-1006.865799327667
